title,company,location,posted_date,apply_url,source,category,application_status,notes,date_applied,scraped_at
Asst. Manager/ Deputy Manager-ERP - (For A Reputed Garments Manufacturing Company in Bangladesh) - Job ID - 1479389,Bdjobs.com,"Gazipur, Dhaka, Bangladesh",2026-04-22,https://bd.linkedin.com/jobs/view/asst-manager-deputy-manager-erp-for-a-reputed-garments-manufacturing-company-in-bangladesh-job-id-1479389-at-bdjobs-com-4402420548,linkedin.com,IT manager,Not Applied,,,2026-05-19
Client Vendor Manager - (For Jack IT Solution) - Job ID - 1485479,Bdjobs.com,"Dhaka, Bangladesh",2026-05-10,https://bd.linkedin.com/jobs/view/client-vendor-manager-for-jack-it-solution-job-id-1485479-at-bdjobs-com-4412366168,linkedin.com,IT manager,Not Applied,,,2026-05-19
"Assistant Manager, RCM Operations (Bangladesh)",Commure,"Dhaka, Dhaka, Bangladesh",2026-05-12,https://bd.linkedin.com/jobs/view/assistant-manager-rcm-operations-bangladesh-at-commure-4362700970,linkedin.com,IT manager,Not Applied,,,2026-05-19
Senior Executive / Assistant Manager- A2P SMS Sales (For Manor IT Limited) - Job ID : 1483642,Bdjobs.com,"Dhaka, Bangladesh",2026-05-06,https://bd.linkedin.com/jobs/view/senior-executive-assistant-manager-a2p-sms-sales-for-manor-it-limited-job-id-1483642-at-bdjobs-com-4408805105,linkedin.com,IT manager,Not Applied,,,2026-05-19
Executive / Senior Executive (MIS) - (For Mithela Textile Industries Ltd.)-Job ID: 1483199,Bdjobs.com,"Narayanganj District, Dhaka, Bangladesh",2026-05-03,https://bd.linkedin.com/jobs/view/executive-senior-executive-mis-for-mithela-textile-industries-ltd-job-id-1483199-at-bdjobs-com-4407283888,linkedin.com,IT manager,Not Applied,,,2026-05-19
Assistant Manager / Manager- Business Development. - For One Umbrella IT Limited - Job ID: 1484833,Bdjobs.com,"Dhaka, Bangladesh",2026-05-07,https://bd.linkedin.com/jobs/view/assistant-manager-manager-business-development-for-one-umbrella-it-limited-job-id-1484833-at-bdjobs-com-4409242657,linkedin.com,IT manager,Not Applied,,,2026-05-19
Client Manager (For Amefix LTD)-Job ID: 1487700,Bdjobs.com,"Dhaka, Bangladesh",2026-05-16,https://bd.linkedin.com/jobs/view/client-manager-for-amefix-ltd-job-id-1487700-at-bdjobs-com-4412079521,linkedin.com,IT manager,Not Applied,,,2026-05-19
Asst. Manager - EMS (Compliance) & HR dept. - For Dhaka Beijing Dyeing & Weaving Industry Ltd.  - Job ID: 1479770,Bdjobs.com,"Savar, Dhaka, Bangladesh",2026-04-22,https://bd.linkedin.com/jobs/view/asst-manager-ems-compliance-hr-dept-for-dhaka-beijing-dyeing-weaving-industry-ltd-job-id-1479770-at-bdjobs-com-4402438293,linkedin.com,IT manager,Not Applied,,,2026-05-19
Sr. Operations Manager Claim & Customer service - (For ZK IT Solutions Ltd.) - Job ID - 1481987,Bdjobs.com,"Dhaka, Bangladesh",2026-04-29,https://bd.linkedin.com/jobs/view/sr-operations-manager-claim-customer-service-for-zk-it-solutions-ltd-job-id-1481987-at-bdjobs-com-4406039044,linkedin.com,IT manager,Not Applied,,,2026-05-19
"Assistant Manager, RCM Operations (Bangladesh)",Athelas,"Dhaka, Dhaka, Bangladesh",2026-01-14,https://bd.linkedin.com/jobs/view/assistant-manager-rcm-operations-bangladesh-at-athelas-4361676469,linkedin.com,IT manager,Not Applied,,,2026-05-19
Engagement Manager,Optimizely,"Dhaka, Dhaka, Bangladesh",2026-05-15,https://bd.linkedin.com/jobs/view/engagement-manager-at-optimizely-4365666909,linkedin.com,IT manager,Not Applied,,,2026-05-19
"Manager, Customer Success",Optimizely,"Dhaka, Dhaka, Bangladesh",2026-05-01,https://bd.linkedin.com/jobs/view/manager-customer-success-at-optimizely-4387793109,linkedin.com,IT manager,Not Applied,,,2026-05-19
Equipment Manager,APM Terminals,"Dhaka, Dhaka, Bangladesh",2026-04-30,https://bd.linkedin.com/jobs/view/equipment-manager-at-apm-terminals-4409018694,linkedin.com,IT manager,Not Applied,,,2026-05-19
Deputy General Manager - Marketing and Public Relations- South Asia Energy Engineering and Technology Co. Ltd.- Job ID:1482244,Bdjobs.com,"Dhaka, Bangladesh",2026-04-28,https://bd.linkedin.com/jobs/view/deputy-general-manager-marketing-and-public-relations-south-asia-energy-engineering-and-technology-co-ltd-job-id-1482244-at-bdjobs-com-4405536081,linkedin.com,IT manager,Not Applied,,,2026-05-19
Engineering Manager - For NeosCoder (A Concern of Akij Venture Group)- Job ID: 1486222,Bdjobs.com,"Dhaka, Bangladesh",2026-05-10,https://bd.linkedin.com/jobs/view/engineering-manager-for-neoscoder-a-concern-of-akij-venture-group-job-id-1486222-at-bdjobs-com-4412366966,linkedin.com,IT manager,Not Applied,,,2026-05-19
Provider Experience Coordinator (Night Shift),Field Nation,"Dhaka, Dhaka, Bangladesh",2026-05-01,https://bd.linkedin.com/jobs/view/provider-experience-coordinator-night-shift-at-field-nation-4409523141,linkedin.com,IT manager,Not Applied,,,2026-05-19
Assistant Sales Manager (Target-Oriented) - For AGS Quality Action Limited- Job ID: 1483853,Bdjobs.com,"Dhaka, Dhaka, Bangladesh",2026-05-03,https://bd.linkedin.com/jobs/view/assistant-sales-manager-target-oriented-for-ags-quality-action-limited-job-id-1483853-at-bdjobs-com-4407715195,linkedin.com,IT manager,Not Applied,,,2026-05-19
"Senior Product Executive, Marketing (ACI Premio Plastics Ltd.)- Advanced Chemical Industries PLC (ACI)- Job ID:1486942",Bdjobs.com,"Dhaka, Bangladesh",2026-05-12,https://bd.linkedin.com/jobs/view/senior-product-executive-marketing-aci-premio-plastics-ltd-advanced-chemical-industries-plc-aci-job-id-1486942-at-bdjobs-com-4410139646,linkedin.com,IT manager,Not Applied,,,2026-05-19
"Senior Manager, Enterprise Incubation; Microfinance Programme",BRAC,"Dhaka, Bangladesh",2026-04-23,https://bd.linkedin.com/jobs/view/senior-manager-enterprise-incubation-microfinance-programme-at-brac-4404730334,linkedin.com,IT manager,Not Applied,,,2026-05-19
Dy. Manager/ Manager- R & D and Product Development - For GET WELL LIMITED ( A Concern of RFL Group)- Job ID: 1479564,Bdjobs.com,"Habiganj District, Sylhet, Bangladesh",2026-04-22,https://bd.linkedin.com/jobs/view/dy-manager-manager-r-d-and-product-development-for-get-well-limited-a-concern-of-rfl-group-job-id-1479564-at-bdjobs-com-4402449030,linkedin.com,IT manager,Not Applied,,,2026-05-19
Senior Revenue Accountant (Bangladesh),Commure,"Dhaka, Dhaka, Bangladesh",2026-05-12,https://bd.linkedin.com/jobs/view/senior-revenue-accountant-bangladesh-at-commure-4367164674,linkedin.com,IT manager,Not Applied,,,2026-05-19
"Manager, Procurement & Strategic Sourcing (Bangladesh)",Athelas,"Dhaka, Dhaka, Bangladesh",2026-04-20,https://bd.linkedin.com/jobs/view/manager-procurement-strategic-sourcing-bangladesh-at-athelas-4404302771,linkedin.com,IT manager,Not Applied,,,2026-05-19
"Manager, Finance & Investment Analysis; Microfinance Programme",BRAC,"Dhaka, Bangladesh",2026-04-23,https://bd.linkedin.com/jobs/view/manager-finance-investment-analysis-microfinance-programme-at-brac-4404721533,linkedin.com,IT manager,Not Applied,,,2026-05-19
Digital Marketing Executive- For Lowkia- Job ID: 1486169,Bdjobs.com,"Dhaka, Bangladesh",2026-05-11,https://bd.linkedin.com/jobs/view/digital-marketing-executive-for-lowkia-job-id-1486169-at-bdjobs-com-4412663319,linkedin.com,IT manager,Not Applied,,,2026-05-19
"Manager, Procurement & Strategic Sourcing (Bangladesh)",Commure,"Dhaka, Dhaka, Bangladesh",2026-05-12,https://bd.linkedin.com/jobs/view/manager-procurement-strategic-sourcing-bangladesh-at-commure-4404318323,linkedin.com,IT manager,Not Applied,,,2026-05-19
Business Development And Marketing Manager - (For TekVysion LLC) - Job ID - 1484269,Bdjobs.com,"Dhaka, Bangladesh",2026-05-04,https://bd.linkedin.com/jobs/view/business-development-and-marketing-manager-for-tekvysion-llc-job-id-1484269-at-bdjobs-com-4407732416,linkedin.com,IT manager,Not Applied,,,2026-05-19
IT Support Specialist- For Maxim Label & Packaging (Bangladesh) Private Limited - Job ID: 1485491,Bdjobs.com,"Dhaka, Bangladesh",2026-05-09,https://bd.linkedin.com/jobs/view/it-support-specialist-for-maxim-label-packaging-bangladesh-private-limited-job-id-1485491-at-bdjobs-com-4411981246,linkedin.com,IT manager,Not Applied,,,2026-05-19
ITSM Jira Administrator,ITC Worldwide,"Faridpur, Dhaka, Bangladesh",2025-07-23,https://bd.linkedin.com/jobs/view/itsm-jira-administrator-at-itc-worldwide-4273427070,linkedin.com,IT manager,Not Applied,,,2026-05-19
Technical Product Manager - For A Reputed Software Company - Job ID: 1478960,Bdjobs.com,"Khulna, Bangladesh",2026-04-20,https://bd.linkedin.com/jobs/view/technical-product-manager-for-a-reputed-software-company-job-id-1478960-at-bdjobs-com-4401618122,linkedin.com,IT manager,Not Applied,,,2026-05-19
Social Compliance Auditor- CU Certifications Ltd.- Job ID:1484719,Bdjobs.com,"Dhaka, Bangladesh",2026-05-06,https://bd.linkedin.com/jobs/view/social-compliance-auditor-cu-certifications-ltd-job-id-1484719-at-bdjobs-com-4408494245,linkedin.com,IT manager,Not Applied,,,2026-05-19
Project Manager  - For mPower Social Enterprises Ltd. - Job ID: 1479143,Bdjobs.com,"Dhaka, Bangladesh",2026-04-20,https://bd.linkedin.com/jobs/view/project-manager-for-mpower-social-enterprises-ltd-job-id-1479143-at-bdjobs-com-4401286432,linkedin.com,IT manager,Not Applied,,,2026-05-19
Divisional Sales Manager (DSM) - Sales - For MEP Group- Job ID: 1485317,Bdjobs.com,"Dhaka, Bangladesh",2026-05-07,https://bd.linkedin.com/jobs/view/divisional-sales-manager-dsm-sales-for-mep-group-job-id-1485317-at-bdjobs-com-4409273189,linkedin.com,IT manager,Not Applied,,,2026-05-19
Asst. Executive / Executive - Store (Fabric & Accessories - RMG Woven Factory)- For Ananta Companies- Job ID: 1479717,Bdjobs.com,"Gazipur, Dhaka, Bangladesh",2026-04-22,https://bd.linkedin.com/jobs/view/asst-executive-executive-store-fabric-accessories-rmg-woven-factory-for-ananta-companies-job-id-1479717-at-bdjobs-com-4402432319,linkedin.com,IT manager,Not Applied,,,2026-05-19
"Coordinator, Design Ops",Centric Brands,"Dhaka, Dhaka, Bangladesh",2026-05-15,https://bd.linkedin.com/jobs/view/coordinator-design-ops-at-centric-brands-4405002403,linkedin.com,IT manager,Not Applied,,,2026-05-19
Project Manager - For Express Systems Ltd.- Job ID: 1488006,Bdjobs.com,"Dhaka, Bangladesh",2026-05-14,https://bd.linkedin.com/jobs/view/project-manager-for-express-systems-ltd-job-id-1488006-at-bdjobs-com-4411142399,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Junior Executive / Executive - Project Management - (For Express Systems Ltd.) - Job ID - 1488013,Bdjobs.com,"Dhaka, Bangladesh",2026-05-14,https://bd.linkedin.com/jobs/view/junior-executive-executive-project-management-for-express-systems-ltd-job-id-1488013-at-bdjobs-com-4411137407,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Project Coordinator - For Come to Work (CTW)- Job ID: 1486072,Bdjobs.com,"Dinajpur, Rangpur Division, Bangladesh",2026-05-10,https://bd.linkedin.com/jobs/view/project-coordinator-for-come-to-work-ctw-job-id-1486072-at-bdjobs-com-4412358955,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Operations Team Leader (Social Infrastructure) RH Dhaka,Islamic Development Bank (IsDB),"Dhaka, Dhaka, Bangladesh",2026-04-30,https://bd.linkedin.com/jobs/view/operations-team-leader-social-infrastructure-rh-dhaka-at-islamic-development-bank-isdb-4408768131,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Project Coordinator - Dhaka,SJ Innovation LLC,"Dhaka, Dhaka, Bangladesh",2026-04-16,https://bd.linkedin.com/jobs/view/project-coordinator-dhaka-at-sj-innovation-llc-4402193353,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Project Manager - For MZ Media - Job ID: 1479829,Bdjobs.com,"Dhaka, Bangladesh",2026-04-21,https://bd.linkedin.com/jobs/view/project-manager-for-mz-media-job-id-1479829-at-bdjobs-com-4401909291,linkedin.com,project manager IT,Not Applied,,,2026-05-19
"Assistant Program Manager, Talent Delivery",Field Nation,"Dhaka, Dhaka, Bangladesh",2026-05-01,https://bd.linkedin.com/jobs/view/assistant-program-manager-talent-delivery-at-field-nation-4400239528,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Project Manager,WPP Production Chennai,"Dhaka, Dhaka, Bangladesh",2026-04-21,https://bd.linkedin.com/jobs/view/project-manager-at-wpp-production-chennai-4403991523,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Project Assistant (Documentation and Reporting) - IP- SARG Project,UNDP Careers,"Dhaka, Dhaka, Bangladesh",2026-05-09,https://bd.linkedin.com/jobs/view/project-assistant-documentation-and-reporting-ip-sarg-project-at-undp-careers-4409687239,linkedin.com,project manager IT,Not Applied,,,2026-05-19
"Manager, PMO",CSL Technologies Ltd,"Dhaka, Dhaka, Bangladesh",2025-10-27,https://bd.linkedin.com/jobs/view/manager-pmo-at-csl-technologies-ltd-4332006476,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Area Program Manager- For FH Association- Job ID: 1484796,Bdjobs.com,"Dhaka, Bangladesh",2026-05-14,https://bd.linkedin.com/jobs/view/area-program-manager-for-fh-association-job-id-1484796-at-bdjobs-com-4411124971,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Project Manager,WPP Production,"Dhaka, Dhaka, Bangladesh",2026-05-11,https://bd.linkedin.com/jobs/view/project-manager-at-wpp-production-4392915520,linkedin.com,project manager IT,Not Applied,,,2026-05-19
"Title
            
                
                    Operations Team Leader (Social Infrastructure) RH Dhaka",SDGs @ IsDB Group,"Dhaka, Dhaka, Bangladesh",2026-04-30,https://bd.linkedin.com/jobs/view/title%0A-%0A-%0A-operations-team-leader-social-infrastructure-rh-dhaka-at-sdgs-%40-isdb-group-4408772432,linkedin.com,project manager IT,Not Applied,,,2026-05-19
PROTISTHAA CONSORTIUM COORDINATOR - BANGLADESH,CARE,"Dhaka, Dhaka, Bangladesh",2026-05-01,https://bd.linkedin.com/jobs/view/protisthaa-consortium-coordinator-bangladesh-at-care-4400218241,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Executive - For South Asia Energy Engineering and Technology Co. Ltd.- Job ID: 1479964,Bdjobs.com,"Dhaka, Bangladesh",2026-04-23,https://bd.linkedin.com/jobs/view/executive-for-south-asia-energy-engineering-and-technology-co-ltd-job-id-1479964-at-bdjobs-com-4402847883,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Project Officer (BRIC) - CARITAS RAJSHAHI REGION- Job ID:1487974,Bdjobs.com,"Rajshahi, Bangladesh",2026-05-17,https://bd.linkedin.com/jobs/view/project-officer-bric-caritas-rajshahi-region-job-id-1487974-at-bdjobs-com-4412223006,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Coordinator- Management Information System,Save the Children International,Bangladesh,2026-05-17,https://bd.linkedin.com/jobs/view/coordinator-management-information-system-at-save-the-children-international-4416021472,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Project Manager/Production Manager (Poultry-Layer)- For M/S Fahima Akhter Enterprise- Job ID: 1480564,Bdjobs.com,"Narayanganj District, Dhaka, Bangladesh",2026-04-25,https://bd.linkedin.com/jobs/view/project-manager-production-manager-poultry-layer-for-m-s-fahima-akhter-enterprise-job-id-1480564-at-bdjobs-com-4404168283,linkedin.com,project manager IT,Not Applied,,,2026-05-19
"Coordinator, OD & Training",Gildan,"Savar, Dhaka, Bangladesh",2026-04-21,https://bd.linkedin.com/jobs/view/coordinator-od-training-at-gildan-4404574168,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Senior Engagement Manager,Optimizely,"Dhaka, Dhaka, Bangladesh",2026-04-27,https://bd.linkedin.com/jobs/view/senior-engagement-manager-at-optimizely-4407422904,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Coordinator- Management Information System,Save the Children Colombia,Bangladesh,2026-05-17,https://bd.linkedin.com/jobs/view/coordinator-management-information-system-at-save-the-children-colombia-4416039730,linkedin.com,project manager IT,Not Applied,,,2026-05-19
"Manager/Senior Manager, Construction - For A reputed Agro-input based business - Job ID: 1480311",Bdjobs.com,"Sirajganj District, Rajshahi, Bangladesh",2026-04-25,https://bd.linkedin.com/jobs/view/manager-senior-manager-construction-for-a-reputed-agro-input-based-business-job-id-1480311-at-bdjobs-com-4404146642,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Senior Manager / Assistant General Manager- For Sheltech Property Management Ltd.- Job ID: 1485433,Bdjobs.com,"Dhaka, Bangladesh",2026-05-07,https://bd.linkedin.com/jobs/view/senior-manager-assistant-general-manager-for-sheltech-property-management-ltd-job-id-1485433-at-bdjobs-com-4409287943,linkedin.com,project manager IT,Not Applied,,,2026-05-19
"Project HSE (Health, Safety & Environment) Specialist - Bangladesh",APM Terminals,"Chattogram, Bangladesh",2026-04-30,https://bd.linkedin.com/jobs/view/project-hse-health-safety-environment-specialist-bangladesh-at-apm-terminals-4406463642,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Senior Manager (Government Business & Presales) - For Mysoftheaven (BD) Ltd.- Job ID: 1481915,Bdjobs.com,"Dhaka, Bangladesh",2026-04-28,https://bd.linkedin.com/jobs/view/senior-manager-government-business-presales-for-mysoftheaven-bd-ltd-job-id-1481915-at-bdjobs-com-4405507268,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Monitoring & Evaluation Coordinator- For YPSA/CPI Rohingya Response Project- Job ID: 1488678,Bdjobs.com,"Cox’s Bazar, Chattogram, Bangladesh",2026-05-18,https://bd.linkedin.com/jobs/view/monitoring-evaluation-coordinator-for-ypsa-cpi-rohingya-response-project-job-id-1488678-at-bdjobs-com-4412242599,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Regional Monitor - For Caritas Khulna Region - Job ID: 1487650,Bdjobs.com,"Khulna, Bangladesh",2026-05-13,https://bd.linkedin.com/jobs/view/regional-monitor-for-caritas-khulna-region-job-id-1487650-at-bdjobs-com-4410349747,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Senior Programme Officer (Forest Environment and Climate Change),IUCN World Commission on Environmental Law,"Khulna, Khulna, Bangladesh",2026-05-15,https://bd.linkedin.com/jobs/view/senior-programme-officer-forest-environment-and-climate-change-at-iucn-world-commission-on-environmental-law-4415576187,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Senior Programme Officer (Forest Environment and Climate Change),IUCN Eastern and Southern Africa,"Khulna, Khulna, Bangladesh",2026-05-15,https://bd.linkedin.com/jobs/view/senior-programme-officer-forest-environment-and-climate-change-at-iucn-eastern-and-southern-africa-4415541563,linkedin.com,project manager IT,Not Applied,,,2026-05-19
"Senior Associate or Associate Manager, Brand and Communication – Robi Marketing (Ref. May 18, 2026)",Robi Axiata PLC.,Bangladesh,2026-05-18,https://bd.linkedin.com/jobs/view/senior-associate-or-associate-manager-brand-and-communication-%E2%80%93-robi-marketing-ref-may-18-2026-at-robi-axiata-plc-4416255039,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Sourcing - Manager/ Senior Manager (For Genex Infosys PLC.) - Job ID : 1489169,Bdjobs.com,"Dhaka, Bangladesh",2026-05-18,https://bd.linkedin.com/jobs/view/sourcing-manager-senior-manager-for-genex-infosys-plc-job-id-1489169-at-bdjobs-com-4412292612,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Senior Manager - Supply Chain Management (For Ispahani Islamia Eye Institute & Hospital)-Job ID: 1486686,Bdjobs.com,"Dhaka, Bangladesh",2026-05-11,https://bd.linkedin.com/jobs/view/senior-manager-supply-chain-management-for-ispahani-islamia-eye-institute-hospital-job-id-1486686-at-bdjobs-com-4412676050,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Senior Executive / Assistant Manager - EGP Tender- For Karib Auto Ltd- Job ID: 1479499,Bdjobs.com,"Dhaka, Bangladesh",2026-04-21,https://bd.linkedin.com/jobs/view/senior-executive-assistant-manager-egp-tender-for-karib-auto-ltd-job-id-1479499-at-bdjobs-com-4401696988,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Manager (BLS Ambulance)- A Reputed Organization- Job ID:1483186,Bdjobs.com,"Dhaka, Bangladesh",2026-05-03,https://bd.linkedin.com/jobs/view/manager-bls-ambulance-a-reputed-organization-job-id-1483186-at-bdjobs-com-4407286841,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Senior Executive / Assistant Manager- For Sheltech Property Management Ltd.- Job ID: 1485407,Bdjobs.com,"Dhaka, Bangladesh",2026-05-08,https://bd.linkedin.com/jobs/view/senior-executive-assistant-manager-for-sheltech-property-management-ltd-job-id-1485407-at-bdjobs-com-4411717386,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Senior MEP Engineer - (For STS Group) - Job ID - 1486654,Bdjobs.com,"Dhaka, Bangladesh",2026-05-12,https://bd.linkedin.com/jobs/view/senior-mep-engineer-for-sts-group-job-id-1486654-at-bdjobs-com-4410149141,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Senior Officer/Assistant Manager (Sales-Flexible Printing) - For Akij Printing & Packages Ltd. - Job ID : 1481005,Bdjobs.com,"Tongi, Dhaka, Bangladesh",2026-04-26,https://bd.linkedin.com/jobs/view/senior-officer-assistant-manager-sales-flexible-printing-for-akij-printing-packages-ltd-job-id-1481005-at-bdjobs-com-4404610769,linkedin.com,project manager IT,Not Applied,,,2026-05-19
"Manager or Senior Manager, Core VAS, MFS & Channel Management, Information Technology (Ref. May 17, 2026)",Robi Axiata PLC.,Bangladesh,2026-05-17,https://bd.linkedin.com/jobs/view/manager-or-senior-manager-core-vas-mfs-channel-management-information-technology-ref-may-17-2026-at-robi-axiata-plc-4416017942,linkedin.com,project manager IT,Not Applied,,,2026-05-19
MIS Specialist,Orbis International,Bangladesh,2026-05-14,https://bd.linkedin.com/jobs/view/mis-specialist-at-orbis-international-4414771465,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Senior Manager - (Supply Chain & Warehouse) - For Green Textile Ltd. - Job ID: 1485598,Bdjobs.com,"Mymensingh Division, Bangladesh",2026-05-10,https://bd.linkedin.com/jobs/view/senior-manager-supply-chain-warehouse-for-green-textile-ltd-job-id-1485598-at-bdjobs-com-4412386343,linkedin.com,project manager IT,Not Applied,,,2026-05-19
"Assistant Manager, Training Sales - For PMASPIRE LIMITED - Job ID: 1462103",Bdjobs.com,"Dhaka, Bangladesh",2026-04-20,https://bd.linkedin.com/jobs/view/assistant-manager-training-sales-for-pmaspire-limited-job-id-1462103-at-bdjobs-com-4401607955,linkedin.com,project manager IT,Not Applied,,,2026-05-19
"General Manager or Senior General Manager, Sales Insight & Excellence, Market Operation (Ref. May 17, 2026)",Robi Axiata PLC.,Bangladesh,2026-05-17,https://bd.linkedin.com/jobs/view/general-manager-or-senior-general-manager-sales-insight-excellence-market-operation-ref-may-17-2026-at-robi-axiata-plc-4416036765,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Senior Manager - Strategy and Sales Operations - For BRACNet Limited- Job ID: 1486635,Bdjobs.com,"Dhaka, Bangladesh",2026-05-12,https://bd.linkedin.com/jobs/view/senior-manager-strategy-and-sales-operations-for-bracnet-limited-job-id-1486635-at-bdjobs-com-4410147123,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Senior Customer Success Manager,Optimizely,"Dhaka, Dhaka, Bangladesh",2026-04-30,https://bd.linkedin.com/jobs/view/senior-customer-success-manager-at-optimizely-4408793967,linkedin.com,project manager IT,Not Applied,,,2026-05-19
"Senior Manager, Fraud Risk Management",Standard Chartered,"Dhaka, Dhaka, Bangladesh",2026-05-10,https://bd.linkedin.com/jobs/view/senior-manager-fraud-risk-management-at-standard-chartered-4412372630,linkedin.com,project manager IT,Not Applied,,,2026-05-19
"General Manager or Senior General Manager, New Channel Growth (Ref. May 14, 2026)",Robi Axiata PLC.,Bangladesh,2026-05-14,https://bd.linkedin.com/jobs/view/general-manager-or-senior-general-manager-new-channel-growth-ref-may-14-2026-at-robi-axiata-plc-4414606579,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Manager (Bike Ambulance) - A Reputed Organization- Job ID:1483175,Bdjobs.com,"Dhaka, Bangladesh",2026-05-02,https://bd.linkedin.com/jobs/view/manager-bike-ambulance-a-reputed-organization-job-id-1483175-at-bdjobs-com-4407265359,linkedin.com,project manager IT,Not Applied,,,2026-05-19
"Senior Graphic Designer / Image Editor - (Retouching, Clipping and Photo Editing) - For Graphics Pixels - Job ID: 1488034",Bdjobs.com,"Dhaka, Bangladesh",2026-05-14,https://bd.linkedin.com/jobs/view/senior-graphic-designer-image-editor-retouching-clipping-and-photo-editing-for-graphics-pixels-job-id-1488034-at-bdjobs-com-4411153666,linkedin.com,project manager IT,Not Applied,,,2026-05-19
Programme Officer (Wildlife Biologist),IUCN Eastern and Southern Africa,"Khulna, Khulna, Bangladesh",2026-05-15,https://bd.linkedin.com/jobs/view/programme-officer-wildlife-biologist-at-iucn-eastern-and-southern-africa-4415547102,linkedin.com,project manager IT,Not Applied,,,2026-05-19
